place_id,name,types,rating,user_ratings_total,price_level,lat,lon,vicinity,business_status,editorial_summary,website,international_phone_number,cuisine_detected,cuisine_source,top_review_language,top_language_share,n_reviews_fetched,review_language_counts_json,grid_id,log_reviews,cuisine,brand_name_clean,is_chain,type_restaurant,type_cafe,type_bar,type_meal_takeaway,type_meal_delivery,type_bakery,type_night_club,type_store,expected_rating,hype_residual
ChIJE6cZRJUJxkcR9vsN8GzeVzk,De Nachtwacht,"establishment,food,point_of_interest,restaurant",4.3,2673.0,3.0,52.365702,4.89553,"Thorbeckeplein 2, Amsterdam",OPERATIONAL,"Dutch Black Angus steaks, spare ribs & mixed grills in a bustling space with a large terrace.",http://de-nachtwacht.nl/,+31 20 622 4794,french,reviews,en,1.0,5,"{""en"": 5}",21,7.891330757661889,french,,0,1,0,0,0,0,0,0,0,4.236795280853492,0.0632047191465075
ChIJ4cRHiZQJxkcRbuVu8nkN4s0,Brasserie Nel,"cafe,establishment,food,point_of_interest,restaurant",4.2,1497.0,2.0,52.3622075,4.8966932,"Amstelveld 12, Amsterdam",CLOSED_TEMPORARILY,"Charming locale with a terrace, offering classic eats & wine, plus a petanque court.",http://www.brasserienel.nl/,+31 20 626 1199,french,name,en,1.0,5,"{""en"": 5}",21,7.311886164077165,french,,0,1,1,0,0,0,0,0,0,4.346869964778984,-0.1468699647789835
ChIJ-1D89pUJxkcROGAP72D26ME,Lo Stivale d'Oro Pizzeria Amsterdam,"bar,establishment,food,meal_takeaway,point_of_interest,restaurant",4.6,1155.0,2.0,52.3662755,4.9000182,"Amstelstraat 49, Amsterdam",OPERATIONAL,,https://www.lostivaledoropizzeria.nl/,+31 20 638 7307,italian,reviews,en,1.0,5,"{""en"": 5}",21,7.052721049232323,italian,,0,1,0,1,1,0,0,0,0,4.334188163673323,0.2658118363266766
ChIJy4BSsuoJxkcRuwp81-BdEck,Memories of India,"establishment,food,point_of_interest,restaurant",4.2,917.0,2.0,52.3658361,4.8941278,"Reguliersdwarsstraat 88, Amsterdam",CLOSED_TEMPORARILY,,http://www.memoriesofindia.nl/,+31 20 623 5710,indian,reviews,en,1.0,5,"{""en"": 5}",21,6.822197390620491,indian,,0,1,0,0,0,0,0,0,0,4.375519737026922,-0.1755197370269217
ChIJfT1HmaMJxkcRqgsC63JhgPg,A Tavola,"establishment,food,point_of_interest,restaurant",4.6,479.0,2.0,52.3702139,4.912312,"Kadijksplein 9, Amsterdam",OPERATIONAL,"Established, family-operated place with sidewalk seating offering traditional Italian dishes.",https://www.atavolarestaurant.nl/,+31 20 625 4994,italian,editorial_summary,en,1.0,5,"{""en"": 5}",21,6.173786103901937,italian,,0,1,0,0,0,0,0,0,0,4.352904099473617,0.24709590052638308
ChIJtTMtisAJxkcRk6JmL5ykjNE,Kapitein Zeppos,"bar,establishment,food,point_of_interest,restaurant",4.4,2657.0,2.0,52.3696513,4.893733399999999,"De Wallen Red Light District Amsterdam, Gebed Zonder End 5, Amsterdam",OPERATIONAL,"Cheerful restaurant offering Mediterranean dishes, outdoor seating & a full bar, plus private rooms.",http://www.zeppos.nl/,+31 20 624 2057,unknown,,en,1.0,5,"{""en"": 5}",21,7.885329239273191,unknown,,0,1,0,1,0,0,0,0,0,4.383307184222895,0.016692815777105352
ChIJAwdCLLkJxkcRFdfSU_U6Ihw,De Bekeerde Suster - Brouwerij & Restaurant,"bar,cafe,establishment,food,point_of_interest,restaurant",4.6,1752.0,2.0,52.3720633,4.8992274,"De Wallen Red Light District Amsterdam, Kloveniersburgwal 6, Amsterdam",OPERATIONAL,,https://www.debekeerdesuster.com/,+31 20 423 0112,american,reviews,en,1.0,5,"{""en"": 5}",21,7.469083884921234,american,,0,1,1,1,0,0,0,0,0,4.388757088179624,0.21124291182037602
ChIJ-3LFrZUJxkcRlmFtjg721CA,La Casona,"establishment,food,point_of_interest,restaurant",4.6,2056.0,,52.3641827,4.8980242,"Utrechtsestraat 42, Amsterdam",OPERATIONAL,,http://www.lacasonarestaurant.nl/,+31 20 786 0418,unknown,,en,1.0,5,"{""en"": 5}",21,7.6290038896529575,unknown,,0,1,0,0,0,0,0,0,0,4.353258946679999,0.24674105332000096
ChIJYT1ZSb4JxkcRQvAYJ-3JNLk,Frenzi Italian Restaurant,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.3,1238.0,2.0,52.3681355,4.8985175,"Zwanenburgwal 232, Amsterdam",OPERATIONAL,,https://www.frenzi.nl/,+31 20 423 5112,italian,name,en,1.0,5,"{""en"": 5}",21,7.122059881629142,italian,,0,1,0,0,1,0,0,0,0,4.334188163673323,-0.034188163673323224
ChIJzZB2tL8JxkcRKiHu2NoiKEE,"""Krua Thai"" Classic","establishment,food,point_of_interest,restaurant",4.7,1382.0,2.0,52.3681468,4.898026799999999,"Staalstraat 22, Amsterdam",OPERATIONAL,"Thai curries, stir-fries, soups & snacks in a modern environment with outdoor tables.",http://www.kruathai.nl/,+31 20 622 9533,thai,name,en,1.0,5,"{""en"": 5}",21,7.232010331664759,thai,,0,1,0,0,0,0,0,0,0,4.387645155135816,0.31235484486418397
ChIJ15V3aZUJxkcREuGWWDAguyw,Café Schiller,"establishment,food,point_of_interest,restaurant",4.3,612.0,2.0,52.3656771,4.8964678,"Rembrandtplein 24-A, Amsterdam",OPERATIONAL,"Grand, portrait-lined Art Deco restaurant in the Hotel NH Schiller serving traditional Dutch dishes.",http://cafeschiller.nl/,+31 20 624 9846,italian,reviews,en,1.0,5,"{""en"": 5}",21,6.418364935936212,italian,,0,1,0,0,0,0,0,0,0,4.375910358066232,-0.07591035806623214
ChIJVaqNX-sJxkcR1IALfKC_UVk,Steakhouse Piet de Leeuw Amsterdam,"establishment,food,point_of_interest,restaurant",4.5,1100.0,2.0,52.3615333,4.8921367,"Noorderstraat 11, Amsterdam",OPERATIONAL,Wood furniture & panelling decorate this traditional Dutch pub known for its steaks & fried sole.,https://www.pietdeleeuw.nl/locaties/amsterdam/,+31 6 83493873,pub,editorial_summary,en,1.0,5,"{""en"": 5}",21,7.00397413672268,pub,,0,1,0,0,0,0,0,0,0,4.359136753801442,0.14086324619855795
ChIJsw0fLpMJxkcRhxn_m6YwyTc,AN,"establishment,food,point_of_interest,restaurant",4.6,286.0,2.0,52.3593099,4.8939531,"Weteringschans 76, Amsterdam",OPERATIONAL,"Traditional Japanese dishes served in a simple,  elegant restaurant with a shady terrace.",http://www.japansrestaurantan.nl/,+31 20 624 4672,japanese,editorial_summary,en,1.0,5,"{""en"": 5}",21,5.659482215759621,japanese,,0,1,0,0,0,0,0,0,0,4.3968384555667255,0.20316154443327417
ChIJk_jIQQsJxkcRxEsf3kkT_nc,Brouwerij 't IJ,"bar,establishment,food,point_of_interest,restaurant",4.6,8216.0,2.0,52.36669080000001,4.9264253,"Funenkade 7, Amsterdam",OPERATIONAL,"Industrial-style brewery next to a windmill offering organic blonde & dark beers, plus guided tours.",http://www.brouwerijhetij.nl/,+31 20 261 9801,pub,editorial_summary,en,1.0,5,"{""en"": 5}",22,9.013960457931187,pub,,0,1,0,1,0,0,0,0,0,4.3263927838064165,0.2736072161935832
ChIJu6iZ7g4JxkcRK54QA7mfGQU,Amsterdam Roest,"art_gallery,bar,establishment,food,point_of_interest,restaurant",4.4,1532.0,2.0,52.37196729999999,4.9265621,"Jacob Bontiusplaats 1, Amsterdam",OPERATIONAL,Converted industrial buildings housing a laid-back bar with outside picnic tables & live music.,https://roest-amsterdam.nl/,+31 20 308 6484,unknown,,en,1.0,5,"{""en"": 5}",22,7.334981878871814,unknown,,0,1,0,1,0,0,0,0,0,4.38749485204527,0.012505147954730234
ChIJ--rLyxIJxkcRcdcvOt9HCN4,Studio/K,"bar,establishment,food,movie_theater,point_of_interest,restaurant",4.4,1710.0,,52.36524250000001,4.9360272,"Timorplein 62, Amsterdam",OPERATIONAL,"Hip, red-brick arts venue for movies, concerts & club nights, plus relaxed international dining.",http://www.studio-k.nu/,+31 20 692 0422,unknown,,en,1.0,5,"{""en"": 5}",22,7.444833273892193,unknown,,0,1,0,1,0,0,0,0,0,4.37728662268048,0.022713377319520056
ChIJLbRQRA0JxkcRmBIpyM1uNmg,Pompstation,"bar,establishment,food,lodging,night_club,point_of_interest,restaurant",4.3,1040.0,3.0,52.3659288,4.933456,"Zeeburgerdijk 52, Amsterdam",OPERATIONAL,"Prime steak cuts, burgers & oysters served in a chic former pumping station, plus weekly live music.",http://www.pompstation.nu/,+31 20 692 2888,unknown,,en,1.0,5,"{""en"": 5}",22,6.947937068614969,unknown,,0,1,0,1,0,0,0,1,0,4.274051645297403,0.02594835470259671
ChIJG1aQRHQJxkcRgaX4MFW6l8Y,Roopram Roti,"establishment,food,point_of_interest,restaurant",4.3,1374.0,1.0,52.3619278,4.9248639,"Eerste Van Swindenstraat 4, Amsterdam",OPERATIONAL,,http://www.roopramroti.nl/,+31 20 693 2902,caribbean,name,en,1.0,5,"{""en"": 5}",22,7.226209010100671,caribbean,,0,1,0,0,0,0,0,0,0,3.969244595760151,0.3307554042398486
ChIJqVNOoGwJxkcR_-mCTqkhKCE,Wilde Zwijnen,"establishment,food,point_of_interest,restaurant",4.4,1344.0,2.0,52.3635846,4.940446800000001,"Javaplein 23, Amsterdam",OPERATIONAL,"Modern Dutch dining in a trendy, rustic setting with wood tables, exposed brick & an open kitchen.",http://wildezwijnen.nl/,+31 20 463 3043,unknown,,en,1.0,5,"{""en"": 5}",22,7.20414929203594,unknown,,0,1,0,0,0,0,0,0,0,4.377313215766874,0.022686784233126644
ChIJizQh9hIJxkcRYjwACltvR_0,Spare Rib Express Amsterdam Oost,"establishment,food,meal_takeaway,point_of_interest,restaurant",2.1,107.0,,52.36755309999999,4.9367931,"Veemarkt 76, Amsterdam",OPERATIONAL,,https://nlcompanies.org/details/spare-rib-express-amsterdam-oost-ChIJizQ,+31 20 468 7647,unknown,,en,1.0,5,"{""en"": 5}",22,4.68213122712422,unknown,,0,1,0,0,1,0,0,0,0,4.258327651086606,-2.1583276510866063
ChIJucTnIm0JxkcRaSH4Je0Anuk,Restaurant Nour,"establishment,food,point_of_interest,restaurant",4.3,1458.0,2.0,52.3639016,4.9365241,"Javastraat 109, Amsterdam",OPERATIONAL,,http://nour-restaurant.nl/,+31 20 463 9786,turkish,reviews,en,1.0,5,"{""en"": 5}",22,7.285506548522785,turkish,,0,1,0,0,0,0,0,0,0,4.325502609949135,-0.025502609949135113
ChIJL3QAO44JxkcR_ntyXtiv8Ac,CIRO 1939,"establishment,food,point_of_interest,restaurant",4.2,190.0,,52.3640154,4.9270233,"Commelinstraat 67, Amsterdam",OPERATIONAL,,http://www.ciro1939.nl/,+31 20 412 7543,italian,reviews,en,1.0,5,"{""en"": 5}",22,5.25227342804663,italian,,0,1,0,0,0,0,0,0,0,4.256886486937594,-0.056886486937593794
ChIJZS9rkQ4JxkcRvWjMZiGpIxE,V R R,"establishment,food,point_of_interest,restaurant",4.1,407.0,2.0,52.3719008,4.931308,"Conradstraat 471, Amsterdam",OPERATIONAL,,https://vrr.rest/,+31 20 244 5743,unknown,,en,1.0,5,"{""en"": 5}",22,6.0112671744041615,unknown,,0,1,0,0,0,0,0,0,0,4.403570561014234,-0.30357056101423474
ChIJi7e006MJxkcRypXOPNuRIR0,Bloem Eten & Drinken,"establishment,food,point_of_interest,restaurant",4.5,562.0,2.0,52.3688757,4.914257699999999,"Entrepotdok 36, Amsterdam",OPERATIONAL,,http://www.bloem36.nl/,+31 20 330 0929,unknown,,en,1.0,5,"{""en"": 5}",22,6.333279628139691,unknown,,0,1,0,0,0,0,0,0,0,4.3841833318357475,0.11581666816425251
ChIJwS4feXMJxkcR010JrIKKOs0,KFC,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",2.9,1419.0,2.0,52.3628819,4.9275994,"Eerste Van Swindenstraat 371, Amsterdam",OPERATIONAL,"Restaurant chain known for its buckets of fried chicken, plus combo meals & sides.",http://www.kfc.nl/,+31 20 663 9666,american,editorial_summary,en,1.0,5,"{""en"": 5}",22,7.258412150595307,american,,0,1,0,0,1,1,0,0,0,3.9060198397963584,-1.0060198397963585
ChIJsYmk-gkJxkcRMVP99K3UxAg,Markerhuisje,"cafe,establishment,food,point_of_interest,restaurant,store",4.7,255.0,2.0,52.3714868,4.9223083,"Tweede Wittenburgerdwarsstraat 133, Amsterdam",OPERATIONAL,Light fare & wine served in a country-style haunt with exposed-beam ceilings & a canalside terrace.,https://www.markerhuisje.nl/,+31 6 10630000,unknown,,en,1.0,5,"{""en"": 5}",22,5.545177444479562,unknown,,0,1,1,0,0,0,0,0,1,4.457423262408998,0.24257673759100218
ChIJ01KrR6IJxkcR9E5Cr64soNE,Restaurant Plancius,"establishment,food,point_of_interest,restaurant",4.1,693.0,2.0,52.3678356,4.9126771,"Plantage Kerklaan 61, Amsterdam",OPERATIONAL,,,+31 20 223 6946,italian,reviews,en,1.0,5,"{""en"": 5}",22,6.542471960506805,italian,,0,1,0,0,0,0,0,0,0,4.363333748596954,-0.26333374859695446
ChIJV7g2wXMJxkcRLZk_jPzVyEs,Snackbar Erno's II,"establishment,food,point_of_interest,restaurant",4.3,164.0,,52.3610574,4.9288446,"Dapperstraat 299, Amsterdam",OPERATIONAL,,,+31 20 463 4659,turkish,reviews,en,1.0,5,"{""en"": 5}",22,5.10594547390058,turkish,,0,1,0,0,0,0,0,0,0,4.376587616030842,-0.0765876160308423
ChIJn00btXQJxkcR2nKg6AjyWwk,Restaurant Oké,"establishment,food,point_of_interest,restaurant",4.5,51.0,,52.365204,4.9258147,"Dapperstraat 2, Amsterdam",OPERATIONAL,,,+31 6 14670727,turkish,reviews,en,1.0,5,"{""en"": 5}",22,3.9512437185814275,turkish,,0,1,0,0,0,0,0,0,0,4.479845250574893,0.020154749425106644
ChIJp6THXW0JxkcR2z_1q8QrxiE,Cape de L’eau,"establishment,food,point_of_interest,restaurant,store",3.8,84.0,,52.36386479999999,4.9344204,"Javastraat 71, Amsterdam",OPERATIONAL,,,+31 6 17868324,british,reviews,en,1.0,5,"{""en"": 5}",22,4.442651256490317,british,,0,1,0,0,0,0,0,0,1,4.293482851796519,-0.49348285179651885
ChIJL8FnBm0JxkcR-Faqw132fyc,Hoki Snacks,"establishment,food,point_of_interest,restaurant",4.2,79.0,,52.3625318,4.9363201,"Sumatrastraat 69, Amsterdam",OPERATIONAL,,https://www.hokisnacks-amsterdam.nl/,,italian,reviews,en,1.0,5,"{""en"": 5}",22,4.382026634673881,italian,,0,1,0,0,0,0,0,0,0,3.972080320334535,0.22791967966546522
ChIJv4yrfHQJxkcRVhRnYQVlhdo,Nefis,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.4,860.0,1.0,52.362288,4.9262849,"Eerste Van Swindenstraat 40E, Amsterdam",OPERATIONAL,,https://www.nefisetliekmek-amsterdam.nl/,+31 20 362 1912,turkish,reviews,en,1.0,5,"{""en"": 5}",22,6.7580945044277305,turkish,,0,1,0,0,1,1,0,0,0,4.231779505818192,0.16822049418180818
ChIJ90ygdHMJxkcRXjRIN1FI7Bs,Cigkoftem Dappermarkt,"establishment,food,point_of_interest,restaurant",4.4,90.0,,52.363089,4.9286131,"Eerste Van Swindenstraat 401, Amsterdam",OPERATIONAL,,http://www.cigkoftem-dappermarkt-amsterdam.nl/,+31 20 363 7932,turkish,reviews,en,1.0,5,"{""en"": 5}",22,4.51085950651685,turkish,,0,1,0,0,0,0,0,0,0,4.285263446360075,0.11473655363992563
ChIJ6zYl_nQJxkcRfmceVrMKTVU,Louie Louie,"bar,cafe,establishment,food,point_of_interest,restaurant",4.4,2387.0,2.0,52.3630521,4.9238803,"Linnaeusstraat 11A, Amsterdam",OPERATIONAL,International recipes & brunch dished up in a trendy destination that has a terrace.,https://www.louielouie.nl/,+31 20 370 2981,unknown,,en,1.0,5,"{""en"": 5}",22,7.778211474512493,unknown,,0,1,1,1,0,0,0,0,0,4.392811013501674,0.007188986498326777
ChIJ4xZPl3IJxkcRMk_T-dAcUd0,Couscousbar Amsterdam,"establishment,food,point_of_interest,restaurant",4.1,224.0,,52.3634683,4.9329262,"Javastraat 30, Amsterdam",OPERATIONAL,,http://www.couscousbar.nl/,+31 20 331 4130,middle_eastern,reviews,en,1.0,5,"{""en"": 5}",22,5.41610040220442,middle_eastern,,0,1,0,0,0,0,0,0,0,4.370715353807981,-0.2707153538079812
ChIJNZsqsXQJxkcRZg6xmoYQCIU,Boi Boi,"establishment,food,point_of_interest,restaurant",4.3,658.0,2.0,52.3647017,4.9257519,"Pieter Vlamingstraat 56, Amsterdam",OPERATIONAL,,https://boiboi.com/,+31 20 233 9499,indian,reviews,en,1.0,5,"{""en"": 5}",22,6.490723534502507,indian,,0,1,0,0,0,0,0,0,0,4.348539906907307,-0.04853990690730736
ChIJaeUUPG0JxkcRSrfaSjrR-40,La Fucina,"cafe,establishment,food,point_of_interest,restaurant,store",4.4,614.0,1.0,52.3638986,4.9360754,"Javastraat 99, Amsterdam",OPERATIONAL,,http://www.lafucina.nl/,+31 20 337 9897,italian,reviews,en,1.0,5,"{""en"": 5}",22,6.421622267806518,italian,,0,1,1,0,0,0,0,0,1,4.379576349654094,0.020423650345906097
ChIJgSTjPQsJxkcRDsiQSj4IElY,Burrito Boys (Burritos Anonymous),"establishment,food,meal_takeaway,point_of_interest,restaurant",4.5,442.0,,52.3667597,4.925196,"Netherlands, Zeeburgerstraat 4, Amsterdam",OPERATIONAL,,http://www.burritoboys.nl/,+31 20 233 4902,mexican,name,en,1.0,5,"{""en"": 5}",22,6.093569770045136,mexican,,0,1,0,0,1,0,0,0,0,4.4623745587002155,0.03762544129978451
ChIJX7GQaTgJxkcRBO0rHngz-3A,Camping Zeeburg Amsterdam,"cafe,campground,establishment,food,lodging,park,point_of_interest,restaurant,rv_park",4.5,6646.0,,52.3653339,4.959441099999999,"Zuider IJdijk 20, Amsterdam",OPERATIONAL,,http://www.campingzeeburg.nl/,+31 20 694 4430,unknown,,en,1.0,5,"{""en"": 5}",23,8.801920904041582,unknown,,0,1,1,0,0,0,0,0,0,4.578967002763903,-0.07896700276390334
ChIJ8zO8HT4JxkcRLnQyvvipu6c,The Harbour Club Amsterdam - East,"establishment,food,point_of_interest,restaurant",4.0,1761.0,4.0,52.3688988,4.947780499999999,"Cruquiusweg 67, Amsterdam",OPERATIONAL,Colorful murals line the walls of this seafood restaurant in an old wine cellar & its terrace.,http://theharbourclub.com/amsterdam-oost,+31 20 767 0421,japanese,reviews,en,1.0,5,"{""en"": 5}",23,7.474204806496124,japanese,,0,1,0,0,0,0,0,0,0,4.512231250608047,-0.5122312506080471
ChIJfQxee2wJxkcRo0s9O1lXWLM,VIJFNULVIJF Amsterdam – Urban Asian Kitchen,"bar,establishment,food,meal_takeaway,night_club,point_of_interest,restaurant",4.4,1027.0,2.0,52.3618098,4.939417,"Insulindeweg 505, Amsterdam",OPERATIONAL,,http://www.vijfnulvijf.nl/,+31 20 358 5388,indian,reviews,en,1.0,5,"{""en"": 5}",23,6.93537044601511,indian,,0,1,0,1,1,0,0,1,0,4.402959943278655,-0.0029599432786548974
ChIJxzv0FTgJxkcRdrxwNCCj0J4,Café Restaurant Camping Zeeburg,"bar,cafe,establishment,food,point_of_interest,restaurant",4.1,187.0,,52.3654014,4.9594916,"Zuider IJdijk 20A, Amsterdam",CLOSED_TEMPORARILY,,http://www.caferestaurantzeeburg.nl/,+31 20 668 6934,italian,reviews,en,1.0,5,"{""en"": 5}",23,5.236441962829949,italian,,0,1,1,1,0,0,0,0,0,4.4545466357178665,-0.3545466357178668
ChIJMQMqpWwJxkcRIccWSJIg4oc,FEBO Amsterdam - Javaplein,"establishment,food,point_of_interest,restaurant",3.6,330.0,1.0,52.3639823,4.9397462,"Javaplein 1, Amsterdam",OPERATIONAL,,https://www.febo.nl/,+31 20 692 5667,american,reviews,en,1.0,5,"{""en"": 5}",23,5.802118375377063,american,,0,1,0,0,0,0,0,0,0,4.160183864566159,-0.560183864566159
ChIJ4eKIuWwJxkcRDtsdMB7e-Lc,Coffee Company.,"cafe,establishment,food,point_of_interest,restaurant,store",4.2,550.0,2.0,52.3641197,4.9392271,"Javaplein 14, Amsterdam",OPERATIONAL,,https://coffeecompany.nl/locations/javaplein-14,,unknown,,en,1.0,5,"{""en"": 5}",23,6.311734809152915,unknown,,0,1,1,0,0,0,0,0,1,4.579284771343465,-0.37928477134346483
ChIJG398xGwJxkcREfNIxTb1Xb0,De Jonge Admiraal,"bar,cafe,establishment,food,point_of_interest,restaurant",4.2,466.0,,52.363943,4.93825,"Javastraat 149, Amsterdam",OPERATIONAL,,http://www.dejongeadmiraal.nl/,+31 6 28873957,unknown,,en,1.0,5,"{""en"": 5}",23,6.1463292576688975,unknown,,0,1,1,1,0,0,0,0,0,4.570161812975487,-0.37016181297548645
ChIJe2-jFW0JxkcRjvpvVlaxqUU,Restaurant Mesken BBQ,"bar,establishment,food,night_club,point_of_interest,restaurant",4.1,969.0,2.0,52.3635915,4.935838200000001,"Sumatrastraat 35, 37, Amsterdam",OPERATIONAL,,https://restaurantmesken.nl/,+31 20 694 0277,american,name,en,1.0,5,"{""en"": 5}",23,6.877296071497429,american,,0,1,0,1,0,0,0,1,0,4.1913225798758145,-0.09132257987581482
ChIJW8AkfRIJxkcRMUaNebD5BXw,Kipkamer,"establishment,food,point_of_interest,restaurant",4.0,75.0,,52.367797,4.93536,"Veemarkt 43, Amsterdam",OPERATIONAL,,https://www.kipkamer.nl/,+31 20 354 6750,mexican,reviews,en,1.0,5,"{""en"": 5}",23,4.330733340286331,mexican,,0,1,0,0,0,0,0,0,0,4.493963561046284,-0.493963561046284
ChIJhWBgkC8JxkcR3wHsL29_Jss,Eiburgh Snacks,"establishment,food,point_of_interest,restaurant",4.3,349.0,,52.3708645,4.9629834,"Zuiderzeeweg 9, Amsterdam",OPERATIONAL,,http://eiburgh.nl/,+31 6 19069650,unknown,,en,1.0,5,"{""en"": 5}",23,5.857933154483459,unknown,,0,1,0,0,0,0,0,0,0,4.58331248018939,-0.28331248018939004
ChIJn_rVynMJxkcRqd8wJLJXcFg,Mi-Gudu Eethuis en Afhaalcentrum,"establishment,food,point_of_interest,restaurant",4.0,105.0,1.0,52.3610542,4.9300374,"Wijttenbachstraat 390, Amsterdam",OPERATIONAL,,https://amsterdambusi.org/details/migudu-eethuis-en-afhaalcentrum-ChIJn_r,+31 20 668 1836,chinese,reviews,en,1.0,5,"{""en"": 5}",23,4.663439094112067,chinese,,0,1,0,0,0,0,0,0,0,4.534419262921833,-0.5344192629218334
ChIJc-Jidm0JxkcReD0wXBo8_co,Drovers Dog Atjehstraat,"bar,cafe,establishment,food,point_of_interest,restaurant,store",4.6,762.0,2.0,52.3625098,4.934841599999999,"62, Eerste Atjehstraat, Amsterdam",OPERATIONAL,,http://widget.formitable.com/page/577c6724,+31 20 370 3784,american,reviews,en,1.0,5,"{""en"": 5}",23,6.637258031284457,american,,0,1,1,1,0,0,0,0,1,4.453838855780021,0.1461611442199784
ChIJO2eQVBMJxkcR4zY3FQAvtPA,Ela Palermo,"establishment,food,point_of_interest,restaurant",4.5,202.0,1.0,52.3649601,4.940316699999999,"Niasstraat 16, Amsterdam",OPERATIONAL,,,+31 20 663 8685,italian,reviews,en,1.0,5,"{""en"": 5}",23,5.313205979041787,italian,,0,1,0,0,0,0,0,0,0,4.479991705141001,0.020008294858999243
ChIJAzFQ9GsJxkcRiLYwB3bluvs,Fook Sing,"establishment,food,meal_takeaway,point_of_interest,restaurant",4.4,163.0,1.0,52.36056319999999,4.940360399999999,"Molukkenstraat 155, Amsterdam",OPERATIONAL,,http://restaurantfooksing.nl/,+31 20 665 5688,indian,reviews,en,1.0,5,"{""en"": 5}",23,5.099866427824199,indian,,0,1,0,0,1,0,0,0,0,4.419398363634663,-0.01939836363466263
ChIJ-4f8iCUJxkcRmDngzn9X2Ag,Parknest,"establishment,food,point_of_interest,restaurant",4.8,58.0,,52.3626921,4.948869699999999,"Flevopark 15, Amsterdam",OPERATIONAL,,https://parknest.nl/,,unknown,,en,1.0,5,"{""en"": 5}",23,4.07753744390572,unknown,,0,1,0,0,0,0,0,0,0,4.728170390962414,0.07182960903758584
ChIJHzG_zXgJxkcRrd1QMrg2fC8,Kwalitaria Valentijnkade - Amsterdam,"establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.2,54.0,2.0,52.35872080000001,4.9405907,"Valentijnkade 34, Amsterdam",OPERATIONAL,,http://kwalitaria.nl/?utm_source=google&utm_medium=organic&utm_campaign=organic_gmb,+31 20 358 6595,american,reviews,en,1.0,5,"{""en"": 5}",23,4.007333185232471,american,,0,1,0,0,1,1,0,0,0,4.360339775025187,-1.1603397750251867
ChIJ6S6Ub2MJxkcRfGUyhDJ0oXk,Eethoek 10 Oost,"establishment,food,point_of_interest,restaurant",4.9,186.0,,52.3619458,4.9402602,"Insulindeweg 515, Amsterdam",OPERATIONAL,,http://www.eethoek10.nl/,+31 20 210 1807,unknown,,en,0.6,5,"{""en"": 3, ""en-US"": 2}",23,5.231108616854587,unknown,,0,1,0,0,0,0,0,0,0,4.6104610674503474,0.2895389325496529
ChIJUUjzdQAJxkcRpD4kXt1I1Vc,My_Etles Uyghur Restaurant,"establishment,food,point_of_interest,restaurant",4.7,113.0,,52.3619279,4.940162,"Insulindeweg 513, Amsterdam",OPERATIONAL,,,,unknown,,en,1.0,5,"{""en"": 5}",23,4.736198448394496,unknown,,0,1,0,0,0,0,0,0,0,4.610719732507792,0.08928026749220841
ChIJrXNnfmwJxkcRSZKQ4fxsahs,Lunchroom Barakah,"establishment,food,point_of_interest,restaurant",4.4,57.0,,52.3620049,4.9398946,"Molukkenstraat 115, Amsterdam",OPERATIONAL,,,+31 20 308 0046,middle_eastern,reviews,en,1.0,5,"{""en"": 5}",23,4.060443010546419,middle_eastern,,0,1,0,0,0,0,0,0,0,4.633221599941984,-0.23322159994198355
ChIJbYrXFc8JxkcRrBc2JW844uw,Bar Bachrach,"establishment,food,point_of_interest,restaurant",4.7,250.0,,52.3635174,4.9404041,"Javaplein 25, Amsterdam",OPERATIONAL,,http://www.barbachrach.nl/,+31 20 354 4000,unknown,,en,1.0,5,"{""en"": 5}",23,5.5254529391317835,unknown,,0,1,0,0,0,0,0,0,0,4.614036924988434,0.0859630750115663
ChIJoe7ppb8JxkcR4PA5ZooY0T4,Badhuis Amsterdam | Restaurant Amsterdam,"bar,establishment,food,point_of_interest,restaurant",4.2,397.0,,52.3635346,4.9399918,"Javaplein 21, Amsterdam",OPERATIONAL,,https://badhuisamsterdam.nl/,+31 20 235 8770,japanese,reviews,en,1.0,5,"{""en"": 5}",23,5.986452005284438,japanese,,0,1,0,1,0,0,0,0,0,4.55375815947534,-0.3537581594753396
ChIJM6cFwqQJxkcRcMU7LJ5Yb74,Spaghetteria,"establishment,food,point_of_interest,restaurant",4.5,296.0,2.0,52.3639391,4.940033199999999,"Javaplein 7, Amsterdam",OPERATIONAL,,http://www.spaghetteria.com/,+31 20 786 9967,italian,reviews,en,1.0,5,"{""en"": 5}",23,5.6937321388027,italian,,0,1,0,0,0,0,0,0,0,4.407215969768868,0.09278403023113224
ChIJmdkBxGwJxkcRRnyE-A6oQzo,Saray,"establishment,food,point_of_interest,restaurant",4.2,244.0,1.0,52.3639342,4.9383909,"Javaplein 18, Amsterdam",OPERATIONAL,,,+31 20 665 1469,italian,reviews,en,1.0,5,"{""en"": 5}",23,5.501258210544727,italian,,0,1,0,0,0,0,0,0,0,4.440605915603393,-0.24060591560339262
